artist_name,artist_mbid,artist_listeners,artist_playcount
Young Thug,800760de-bdf8-43a2-8fe0-44a2401a5515,1317751,109455646
Trippie Redd,8032cf05-d916-4b2a-9c53-6e75d4a24bd8,1274536,122351197
Rzuma,80338f13-2904-4b21-b2fb-eb490a847efc,22927,66881
Philanthrope,8033e863-c3e3-4dfc-9255-bd3a67eae181,307039,4446756
Material Girl,8038297b-a345-4a13-8493-f0c04ece224c,40705,322838
Saib,805302c4-4a9f-4bf2-baca-8bd2b3833228,427246,5208473
The Kid LAROI,80609a00-b394-4a49-975b-2db6b543fa97,1434403,84510319
R.I.O.,8089d678-ed38-4167-965b-a71ec5156567,437743,3538275
Joana Barra Vaz,808ecfc3-647a-4812-9c6c-e73ab9010765,552,4564
Orla Gartland,8094a83b-86ce-4a13-b25f-90af829c9ed6,340195,7166485
Vincent Moon,80aa8a30-f329-41a2-89d4-e9d0351c9f20,9411,22703
The Roots,80b3cf5e-18fe-4c59-98c7-e5bb87210710,1748427,48372442
Benny Blanco,80fe825a-8327-4d99-aca1-67e13e85a0ae,1031457,31800242
besphrenz,810ed131-2e09-46b6-872e-2e8079f49d3d,32683,196269
Pond,8154377a-42a4-4fe2-a367-689a86ff07f7,502989,11254908
Baby Keem,81d12ca7-5b89-4d21-8736-860b7400b4eb,1332563,125457565
Xavier Omär,81e5c59b-b87e-4f30-99e4-d6b86cbf6b29,191401,1847211
mell-ø,81eadf24-95e7-4c61-9418-552af7fca77f,340406,3505286
The Seventh,81ef94b6-19f9-48c9-8617-3119133cb42f,6902,33527
taiyo ky,8233b766-2400-4faa-896f-e223b1af1e8f,39845,142660
Joji,8264722b-df00-467a-858e-5c97cda169c9,2033690,222895984
Otis Redding,82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751,1969801,34712210
kurt stewart,82cd3065-333a-4dca-8fb8-02e8f7511196,161365,1012469
Lil Skies,8328b279-1863-487b-976a-58a62b85220a,590354,27290198
Club Makumba,8389a5c7-cf48-4f72-bf6c-5ab5bdca967d,4011,20698
Gil Evans,83b1d510-c4ae-485b-91bf-c69b63044dd6,85263,605086
goson,83b4d0e0-fa2b-42f6-be5b-6379ca536b88,168329,1029675
Pink Floyd,83d91898-7763-47d7-b03b-b92132375c47,4364195,449065762
Tai Verdes,83dea770-0013-4607-8057-ac989320e4bd,448411,7263924
Tom Walker,84354abd-2ead-48a3-9690-6627d917b605,449967,5919259
of Montreal,8475297d-fb78-4630-8d74-9b87b6bb7cc8,1423599,62400886
clipping.,84ca8fa4-7cca-4948-a90a-cb44db29853d,311971,14568693
Spoon,84eac621-1c5a-49a1-9500-555099c6e184,1832724,57309193
Zella Day,84f246f7-663b-40cf-a66f-336e8b314836,659886,9548122
Conan Gray,850a8b03-98a7-4fd3-afbd-5e5520b4ef5f,1593713,124297673
Depeche Mode,8538e728-ca0b-4321-b7e5-cff6565dd4c0,3582365,227054794
Mark Hollis,8539cf66-e8e2-41a0-a984-77ba4dcffbc7,79822,1023619
Fitz and the Tantrums,8560d4e8-05e2-4c20-980b-ad2db445dd5d,1328665,18758522
Ata Kak,85624ba0-cbb1-47ed-97b5-6676813edac8,50919,392973
Beyoncé,859d0860-d480-4efd-970c-c05d5f1776b8,5437991,451820762
Dwyer,85bcc34f-6bcd-4c71-bd2b-688d6a507176,87280,304023
Valesca Popozuda,86074988-4a29-46f5-936e-1437ad71c04c,151160,1659401
Sara Diamond,86081572-c814-48c9-a68f-b9db4d47443e,26325,133869
Ben Platt,86368c6a-5138-4922-bd5b-809a528ffe55,394728,10602465
Keenan,868d5b4a-2fc2-42c8-bae4-8e15b8c01729,16197,98074
Snail Mail,86cd4d38-857c-42bd-a5da-9acedcab1e01,512170,19434460
Tiago Bettencourt,870e8ee5-79c4-4c09-906f-19eca13557cf,19062,393199
Lil Keed,874367ae-8bb4-43eb-87f4-809f792ba66f,272639,7175207
J. Cole,875203e1-8e58-4b86-8dcb-7190faf411c5,3046134,186281811
DAO,87a20c8f-2202-4f68-936f-8f560d2d83c2,119892,689036
DaBaby,87ae83df-6173-40cc-a0f2-bad543faa6aa,1087223,39878045
The War on Drugs,87b9b3b8-ab93-426c-a200-4012d667a626,793188,31504883
Goat,87bec401-ccec-44be-adec-52668df89aa7,250221,4504152
Björk,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,2892371,187312868
Kerusu,87cdd88e-bc7d-45be-a77d-ff26f755a739,42815,313671
Lil Uzi Vert,8837b875-3689-4646-b3fd-d8b53815c7a8,1855571,251998261
Rex Orange County,883cbf1f-dcaa-4d17-b9ed-394e1fdabc87,1464391,84490233
tricot,8849da42-cbf6-452b-9220-95c7c691014b,262696,9541195
William Parker,884c61a3-01f5-467f-a859-ad8417b79909,27805,245378
Trapt,8876c0be-ccff-4d46-aa91-7f935a3b3b6b,1169026,17740685
Bo Burnham,889db25c-d1df-457a-b0d1-c405f34a01f3,797416,51064572
Haru Nemuri,88aee09d-679b-464e-b7a4-b664becee578,159280,3723470
La Roux,88d1360a-bc2d-47df-90d1-d2de285560aa,1825565,39043350
beabadoobee,88d17133-abbc-42db-9526-4e2c1db60336,1434456,105261238
Bad Bunny,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,1307627,171047633
barnes blvd.,89ac4261-c3e1-4daa-954f-ab64a0c69e0d,212817,1685107
Moses Sumney,89c081d4-2ab2-4d3e-8589-ad77dfc40384,485126,9146493
Kyle McEvoy,89d36b7f-2273-4003-93d3-c306a1260f7b,191873,919110
Ella Mai,89d42b97-8042-4c14-a596-a2ccaef5fc4c,546531,10976084
Surf Curse,89ea85c2-c90a-46ea-93db-9bed95d5c8f8,1137175,24293421
Os Capitães da Areia,8a1114bd-ecba-4aa2-a292-4588205fe54d,2207,52856
Beaumont,8a3d9a60-5764-4d70-97ea-e01abc23f573,82156,338584
Dry Cleaning,8a74e5ea-6f68-49e1-951c-80d2291f7c3f,192285,4612265
Efterklang,8a7bed97-f080-4984-8db5-2ea5c82d8b33,422291,9449274
Daniel Johnston,8a7ca8b0-d23c-4eff-8fe9-6220ba5c9c76,606159,15749141
Black & Blues,8ae4a409-db31-4d6a-8292-476c463d8ac4,25433,143106
Earl Sweatshirt,8b22acd6-20e6-4463-a75c-c14b5cfdb666,1186448,101696008
Xiu Xiu,8b431ac6-0806-4e4a-9b6b-1734370fa890,725572,31021855
Pat Martino,8b8b7c42-8210-4267-bb93-4c2df5b2c438,139708,1030136
Declan McKenna,8b98035f-fbd2-4fb3-9c2f-263c7506680d,976823,30952711
The Weather Girls,8bc23f36-2d1e-45c5-ad47-69e402b0923a,546306,2553058
RAYE,8be564c3-dfba-440b-af8c-4ffbceeef45e,1096823,29601394
Red Hot Chili Peppers,8bfac288-ccc5-448d-9573-c33ea2aa5c30,5949422,408935244
Lamp,8bff8d1d-2e87-4b97-9909-2bd3404e92b9,614388,34692622
Adeem the Artist,8c03462f-49a9-4a20-ba95-0030c1abfad9,11346,161840
Shungu,8c1404b8-61df-4f2d-b7a7-3e7f361f666f,16842,68910
G Perico,8c31f219-2ec4-4e78-b024-3a91f819d4a5,64111,879801
Japanese Breakfast,8c529495-91f5-4e2f-b71b-adcb66878d04,826303,37231291
Bloc Party,8c538f11-c141-4588-8ecb-931083524186,2923021,121165153
MorMor,8c92e1b3-727b-49de-b624-28e09c345ff8,230686,2220956
my bloody valentine,8ca01f46-53ac-4af2-8516-55a909c0905e,1595543,90597737
Mariza,8cbb4d57-f44d-433a-90bf-a0892af886e1,142418,2184733
MAX,8ce77888-cd3b-4014-b710-88f83ec93633,898933,20258114
Luke Banter,8d314770-4aaa-42e2-8e20-2524d4908961,3857,24763
Twin Shadow,8d831383-b22b-4237-8059-12bee111e4b6,687111,15230080
James Blake,8dc08b1f-e393-4f85-a5dd-300f7693a8b8,1599083,74481328
Phum Viphurit,8dc1023a-8c0a-4b59-8727-dd5bd22e0524,238293,3457423
Calvin Harris,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,3871784,141285400
Calpurnia,8de5d6cd-1475-4e69-bac4-afac6c56eca9,140672,1540918
Kilo Kish,8df10546-b908-4d7d-9acf-6ebc86ed80a8,352037,7166160
Eric Nam,8e3426c4-7f1f-43f5-9234-96a32d3b60a1,279938,9402302
Lorde,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,2788154,258233049
Psalm Trees,8e5038b0-f71f-4951-aa26-542cdfe9280a,262001,2566795
Peter Gabriel,8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,1527708,33634291
50 Cent,8e68819d-71be-4e7d-b41d-f1df81b01d3f,3839333,74047481
Marley Marl,8e7f5842-de5e-4eab-8d5f-0a55c84f4cb1,47351,213423
Thelonious Monk,8e8c7417-c905-46b1-b42a-5260b4274ed4,955564,16300917
FKJ,8ef74994-73f6-459c-a10c-56a16e07b362,608683,10674508
Stan Getz,8f2422ab-0ec6-4c92-80c4-afe9622fab32,1186267,19378372
FloFilz,8f38496b-1b22-4633-a61a-cfdfdd1c9892,298609,2598179
Jonas Aden,8f3c09d7-e3d6-419c-8eab-57eabc5f1dce,55724,420648
Crystal Waters,8f4c7ad3-c95c-4d62-a554-3416fb5204f4,486056,3526859
Sematary,8f4d9eb5-7b8f-4e7e-8c05-86cb211d7a7c,189826,27782218
Harold Land,8f5c28d7-9fb4-4e0c-a361-53a3a257beab,11897,67291
Panchiko,8f64d6ea-3f6c-408c-b2e0-e5334b28dae9,529063,24846765
Portishead,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,2605481,107265196
Lizzo,8fb5370b-9568-4b61-9da5-2aa12c9928db,1391233,45246480
Teej,8febf5c8-83ab-41c4-8c47-5209d9f9af81,11395,52895
Benny the Butcher,8ffb6b8e-3933-4f93-b315-8f5293b1b350,391862,15754120
João Donato,9006dc24-d048-496b-8a82-e52c291db66c,254511,2344961
Joe McDuphrey Experience,900e5f8c-7f98-4ed7-941a-1ca22c5d9ee3,25192,93790
Gilla Band,9018ba16-a391-4a08-af8c-21cdc52672c2,63700,1229242
Patrick Martin,901bc7e5-cf2c-4409-9712-7f74ea1d9717,20991,100128
Kaiser Chiefs,90218af4-4d58-4821-8d41-2ee295ebbe21,2574799,57202461
The Smile,9055fca5-69bc-4d47-b569-ab2012a19565,315749,10665357
Slayyyter,9058d01e-8afc-47a4-8664-621fb5f159c0,480376,25861587
Us The Duo,905f87fc-a294-4067-91f2-3841f083f464,229927,1677560
Wet Leg,90744b3e-363a-458e-8da1-e3e392a489c4,523256,12370341
Elizabeth Cotten,907f53c2-f7d1-406a-8071-30262ba472ca,156772,1608672
Vengaboys,90c7177f-4be5-413d-aabd-d228934c2b9b,789061,6839455
Antony and the Johnsons,90cc2464-234e-4da0-b39b-576f36e633bc,828168,25254217
Chief Keef,9118f524-be76-4eaf-875c-ccf15e2a2ad6,1125734,72466113
Magic Man,911ef398-768e-47cd-aece-e28d44784bd8,227292,2533903
AGIR,9125250b-b241-4b7e-9fe6-54bb3fd32ef2,11836,158664
Foxygen,913e6848-6865-4717-ac5e-3bd9c22826be,530790,10747280
Laura Branigan,917976a6-75b1-46af-b57b-71f13de20422,685961,5667615
Natiruts,917e448b-fbed-4062-b563-67566a3b3bb1,351859,10177013
The Chainsmokers,91a81925-92f9-4fc9-b897-93cf01226282,1962065,59255434
DJ Jazzy Jeff,91ad641b-3b6f-4220-8352-f3f5f909d4e0,170545,1262305
I DONT KNOW HOW BUT THEY FOUND ME,91ae77d8-3bb5-4e59-98a7-532ac0f2825d,602029,24826285
Maruja,91af52ad-77b0-488e-b648-bf65ac695539,57465,636206
ANOHNI,91b67275-db2c-4fc2-b51f-82978aeb5c41,192412,4017106
Jacques Brel,91eda19b-1437-42cd-b7af-69df24b7f275,443578,9155412
India Shawn,920101bb-8458-48f1-b670-4a2534e0a4ea,63561,454928
dryhope,92095c7f-2dd1-423f-9f33-0ee68527a58f,218507,1870618
Sarah and the Sundays,921cf705-79d5-420b-bfc3-1f8d3f05ce00,151122,2201647
Plutonio,923e54e0-94ea-4d5d-9bff-8c006ab70a25,12960,353299
Eric B. & Rakim,925228de-bbe5-4c7b-b76f-78e382ec9148,729741,7030385
Caleb Giles,926bcbb7-fff9-46c7-84dd-569c903dd409,41963,348403
Nirvana,9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6,6001379,380416665
O Terno,92bf83e0-d79e-4390-871a-8f108bb50f82,229792,8139564
Yasumu,92c3cc97-801c-4421-8006-66c8abc0309d,276889,3695614
Death from Above 1979,92dc699f-fcbc-4278-afbe-40b5ad060a55,959348,28519760
Low,92de643f-fa8f-4e68-b627-4376711b7b33,902820,27523801
Blackalicious,92ee5562-3c1b-4e02-ac22-aae6261edac5,539896,7685774
Salva,92f87b47-fe05-48d5-9deb-4ffd54886e39,61450,419562
Jessica Pratt,931852b5-394b-40ac-9bd3-e41c38ea564f,310778,6343679
Jakob,936d6c0c-ad6f-4ec6-a8f0-e2dd7faf79ec,592195,10760476
Shygirl,9385f1a7-8623-4d0c-b171-f1e6e87220c5,441978,20612161
Noname,9393cc98-b014-493c-bdf1-a643a088f662,484599,14144126
Kofi Stone,9396c6d8-6dd4-46b7-b373-4a1d4f18acc4,108627,1423249
H.E.R.,93998e01-ff53-4af7-ba2a-5674adcdf21e,956783,24138770
Joey Valence & Brae,93a4d03b-4f0e-42da-ae0b-a62876e46071,571225,11885709
Sam The Kid,93cbdf2f-15be-4b89-9370-a447963b4834,23232,769733
Menahan Street Band,93da8c8a-bd13-4418-a00e-2861b8518a8d,391514,4446831
Devin Townsend,93e8c41e-8e4f-4d08-bbf5-bc1a903b2423,305883,20056494
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,1304688,49467360
Peter Cottontale,94223d29-2a1a-452c-81dc-62d21acf2f8a,70052,530137
Big Sean,942a9807-9c1a-4a0e-a285-1fde2c5be9d1,2328083,44948031
Pueblo Vista,943a2b25-dac6-401d-94c6-5b0a08ad1759,99073,526246
The Velvet Underground,94b0fb9d-a066-4823-b2ec-af1d324bcfcf,2703611,98683434
B.o.B,94c338ff-1985-4429-9dc8-997b61bb5932,2484153,35015112
Small Black,94c9f694-21b6-4b24-9722-4ea18f75f8e1,411328,6391966
Kevin Lyttle,94cb9444-aa8e-43cf-9816-839d90023a44,307884,1596777
Bad Suns,95015b4c-1aef-4e28-9d36-c9546c194f0c,542143,12380151
KYLE,95373e26-9262-4449-bcfe-7e753226ddf4,840885,12842849
Eli Way,9543d299-1e60-49e4-99d5-332d2eeb2d05,50369,203876
ENHYPEN,95663592-1447-4579-90f7-c94733476667,631965,121517178
Kilowatts,957122f7-79d3-440d-9bde-eddc1972ba43,47161,560305
Phyllis Dillon,95810456-566a-4bd9-a67f-f77de775b55f,123716,979089
Bennie Green,95a203ad-8b9c-4524-9787-235bde1b0413,10531,64092
John Fahey,95bb27d2-43c7-4a92-85ee-f95a245f0ee4,290428,6431868
The Killers,95e1ead9-4d31-4808-a7ac-32c3614c116b,5728797,279405530
Danny Brown,960afc67-9c21-46dd-9c7f-ff2b509e3150,863487,50139668
The Mountain Goats,9639cd52-c351-4a17-9797-58880e95a7ef,981220,67346574
Golden Boy,9663a4dd-7afa-4314-a4f3-b444bdedcdda,88581,1223624
Smino,96800e05-9924-4321-859a-76e0d4750f2f,620496,28968837
Phoebe Bridgers,96855c21-b832-4366-ba12-0d2330c36a86,1463365,182211271
A Tribe Called Quest,9689aa5a-4471-4fb4-9721-07cecda0fa9f,2000474,78476247
NxWorries,96c5c9a3-6c9b-41a7-90cc-e7375afbfde1,370053,8082923
TOKiMONSTA,96f6ec97-998c-4991-b836-7b71feb3ca6f,508969,8853944
Actress,973321d1-9565-4214-a6ef-a77f1890c294,414830,8847381
Bruno Pernadas,974b6392-b793-47fd-aa57-b143d6d070ed,106887,1478804
Joey Bada$$,9757ae7d-44b1-4d63-81ce-b463fe27b9ae,1267534,74456613
.anxious.,9797be9e-d439-4a95-885b-8608bc02ed61,97214,551770
Gustavo Cerati,979d01bc-a4da-4c80-8cc1-be40bd35cd5e,374816,23510636
Kwame,97aea555-ab4f-40ed-a23f-937dc77954ab,26078,206207
The Decemberists,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,1715414,69381816
Macklemore & Ryan Lewis,97b226c8-7140-4da3-91ac-15e62e131a81,1972754,42305923
The Neighbourhood,97b8d224-5660-419c-8dff-4b3bf0c33983,2718848,217850307
FBC,97ddbe3a-3cec-488e-a6ad-8b497fd06356,210808,11032407
Wednesday,9833b455-0da2-40b5-8e63-37816c910604,199372,4715871
mt. fujitive,98606e12-f447-4d70-8442-93c3b60d2b54,272963,2555985
Better Oblivion Community Center,9861b813-3e8e-4e3a-b5ec-78ac6280489a,272465,7770318
Mustafa,987c5b70-b132-483f-8e0f-7bca4dca617f,108126,995463
Jay Rock,9880800a-f6f8-4f8f-a00e-b4b664776c0c,1025242,16968451
Sylvie Kreusch,989a356a-deca-4957-932e-590b4590acf2,36017,428934
Sasha Sloan,98c09f94-10b5-426c-b27a-44345bb54528,333676,6065588
Panama Wedding,98c3b2ad-dddd-43bd-8058-9d9c4e07b7e9,133403,884126
Funky Notes,98f7e3e8-aaa5-4c2f-9032-f25c3050de88,77355,325365
Scatman John,9904bde1-04a7-41cf-a2a3-d09a42445145,517366,3865319
Swedish House Mafia,99075985-0d80-4692-a15e-b16f78831792,2110347,36272920
Matt Berninger,991813f5-27c6-4ff3-88dd-90e750dad545,148544,1998517
Alvvays,99450990-b24e-4132-bb68-235f8c3e2564,884026,41023673
Cordae,994a4bd6-584e-40c8-a8d7-5fdc3b6db8b2,564382,15208353
HM SURF,99905c35-b758-4677-a56a-4ec907d2b448,366355,4372833
Nick Drake,99ea432a-e3d8-42cb-9d5e-db316a6a8458,1871155,66943285
betcover!!,99ef6a0e-b94e-481d-8034-bb8fb8f984cd,74197,1969502
St Germain,9a04dc8c-82f1-457a-a25a-3ff19e1b471e,95482,994857
John Talabot,9a2da736-57bd-4b0a-9d61-28712bbb7968,241080,5006175
Joy Division,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,2792980,142533187
Niños del Cerro,9aa62024-2d7a-45cb-b29b-ec00a799d694,50240,2366173
George Clanton,9abcc01c-dcf1-4d74-bc55-d81922157956,296700,9139813
Roc Marciano,9b14ef6d-119b-47b8-9d06-fc72901451e2,175206,6112007
The Callous Daoboys,9b4f5865-eeba-4b00-9b54-d3c2ec9fbdf9,41860,1194428
Magic Giant,9b8314cb-a5c0-4c51-8d95-5871eb3d2088,77212,670358
Gilsons,9ba3851f-f334-4ee2-ba73-23b0806d66d9,248035,7684304
Evols,9bd90345-68d9-4858-8efb-3d7868da44b1,982,7237
Beastie Boys,9beb62b2-88db-4cea-801e-162cd344ee53,2948797,100416231
Alice Phoebe Lou,9c14317c-87b9-4f7c-a5a5-80add17a1709,490896,9073583
Christine and the Queens,9c90ffbf-b137-4dee-bfcc-b8010787840d,496727,13071036
Winston Surfshirt,9c9db210-19f2-4255-bb64-6aba9443146a,147223,1364253
Muse,9c9f1380-2516-4fc9-a3e6-f9f61941d090,5141244,427024125
Seatbelts,9ca6c1a7-9580-40fb-ba0a-88d32cb88c9e,308074,6546479
Christopher Owens,9cca95ca-e6b7-4aa7-9a8b-0425189c7f1d,82968,1244622
Melvins,9ccfbc94-a4f4-42f7-b6f5-d903ab77cccb,591338,21631295
American Authors,9ce0515d-cc88-4df6-8a2e-d231c13cb2c2,923704,10207885
Sidney Gish,9cfabb8c-24a3-498d-b383-bb5324cfe30f,233882,6872177
Blended Babies,9d05c81c-27c8-4c03-8aba-e311128d8fca,105627,613340
Lou Reed,9d1ebcfe-4c15-4d18-95d3-d919898638a1,1972754,41342472
Con-cept,9d4b5efc-3104-4f31-96ae-72faae638c36,9017,44638
Sampa the Great,9d79c790-9897-464e-aef0-db5bd3290f00,188839,1931162
Kelly Lee Owens,9d88eaab-f90a-4fbe-b84f-20da5518cd26,209394,4278237
Whethan,9dbb9d00-e2d3-484d-8049-10e5e125913c,714408,9590681
Rayland Baxter,9dd9a2fb-891e-44d8-97ef-ca1d69aa2d7a,262075,2640475
Viagra Boys,9df0c0ec-619e-447d-a155-23e19d9c84ce,289910,10278006
The Police,9e0e2b01-41db-4008-bd8b-988977d6019a,3358702,72177718
Of Monsters and Men,9e103f85-7af7-41d7-b83b-49ba8f0c5abf,1908128,59076048
椎名林檎,9e414497-23b7-4ab7-9ec6-8ea9864c9e87,165378,14685934
Wilco,9e53f84d-ef44-4c16-9677-5fd4d78cbd7d,1668066,78549856
CURTIS WATERS,9e614665-3bc0-4f82-a162-292b8bbc1d66,299009,2526830
Yeat,9e6a6a2f-f696-4cc0-87f1-e4f712e46802,931589,190119817
BIDØ,9e75bf16-482d-4b47-babc-1ed81bb6cbe1,56725,229063
Dodgy,9e82fd1f-b102-4890-a5f1-ed0af912fe01,237039,1543068
Kid Bloom,9e975e9b-7538-4acd-ba91-8e5fd5df6b6e,440119,5474658
Slow J,9ec1d912-010d-4158-805e-b814feff7857,18910,1636100
knowmadic,9eeb796d-3763-43e2-99c1-15b84ca62ed2,249894,2303799
Gang Starr,9ef8042a-2528-4f5c-b7c1-5e72b1efe170,1309353,27547421
Protomartyr,9efaf639-6332-44b8-94ae-c25896320ca7,249273,9793913
Westside Gunn,9f42ba3d-3cfc-499c-ba16-7226f56b622f,719563,43608566
Mos Def,9f4551c6-1324-4ac5-b3fe-a5c5cfacd54d,1404588,30645382
Jack Stauber's Micropop,9f4c3bca-4d80-428f-9ed2-0de052d92ecc,547929,19209481
Doechii,9f75277c-b283-4846-ac8c-f932255cd0ac,877415,24088831
Big Thief,9f81247f-7f57-42f3-a8ba-75bef554e591,915327,54140041
Konteks,9f8bf6fb-9e1e-47eb-8db3-3f0d165f8a30,190581,984937
Metropolitan Jazz Affair,9f8da921-5bea-450f-93ed-2d963c750195,148838,1769369
Bibio,9f9953f0-68bb-4ce3-aace-2f44c87f0aa3,789030,19472361
Wallows,9fae44ec-b95c-4b0f-a0a6-f0008613eabf,1384311,66352910
The Breed,9fe8b420-52f0-4b3d-83d5-799a5562322a,129886,694739
A Boogie wit da Hoodie,,996149,63076233
A L E X,,296784,4875741
AEkaSora,,58892,486787
A[way],,122409,620880
Afonso Cabral,,1069,9784
Afroham,,49746,166357
Ahe Bane,,37021,91915
Albert Hammond Jr,,210406,3174310
Alberto Indio,,710,4782
Alec Chambers,,28289,252671
Alma De La Selva,,14861,30330
Alma Nuestra,,427,1562
Altitude.,,49941,391643
Altroid,,14238,31855
Alys Good,,24043,77229
Ambulo,,222329,1703238
Amies,,208836,2056811
Anne-Marie,,915463,16056275
Antonio Sánchez,,39483,330452
Aoba Ichiko,,1210,49338
Aphisto,,17057,41374
Apollo G,,3665,51012
Aprevied,,16232,41564
Aragão,,3763,45415
Archie Lee Hooker,,104,490
ArianHosseinzadew,,159,422
Artz,,31877,474288
Aurora,,1254139,52201438
Autumn Keys,,71070,315182
Avery McGuire,,1161,9365
Avixn,,48045,169289
Avocuddle,,82245,796093
Ayeon,,35772,185333
Ayzic,,59069,208517
BAILA SIN CESAR,,20940,56021
BLAck pARty,,379076,3759956
BLVK,,178281,1171881
BXT Aer,,14754,35225
Backxwash,,73519,1234980
Bad Sounds,,138969,1108136
Baltic House Orchestra,,38181,291858
Banes World,,385672,5717038
Bang Ye Dam,,49362,749926
Banners,,569744,7119811
Beach Weather,,756910,11706085
Beat Fanatics,,1542,4202
Beat Oven,,70361,279210
Beatslingers,,17503,36360
Benny Broker,,352,10701
Bernardo Blue,,18,307
Bhoot,,234,1379
Big Words,,44217,257503
Billy Hammer,,88495,409799
Bingbongbeats,,219,566
Black Soprano Family,,26012,241646
Blue Cousins,,20714,62009
Board-Man,,91116,369310
Bobby Dreamz BIG,,73575,293256
Bokki,,84149,298118
Boxboys,,42826,217437
Braj Mahal,,34640,80511
BryanMr,,9158,17572
Budda Power Blues,,1380,11300
Burrito Brown,,63858,262260
By Storm,,21643,102738
C4C,,242929,1705446
CONVOLK,,155551,7632418
CVIRO,,28171,162930
CalenRaps,,8684,160272
CaliCronk,,96081,472241
Calvin Aziszam,,12079,61833
Cameron Gainley,,14263,104499
Cammie,,43642,244510
Cantsleep,,32991,115182
Carl Down,,20221,48325
Cashier Fresh,,16318,98805
Casiio,,369511,5533632
Cat Paw,,85477,355410
Catarina Filipe,,1782,19896
Celso,,1667,23656
Censthetic,,409,1511
Champagne Lane,,13315,77099
Chancla,,64735,263615
Charles Brand,,19005,104895
Charlotte Adigéry,,108692,1389044
Chase Ceglie,,43113,301880
Chika,,129828,1339536
Chill Children,,131915,791371
Chillpill,,32387,220050
Chris Mazuera,,217065,1634725
Cidade Dormitório,,75522,1646088
Cientuna - Tuna Feminina de Ciências do Porto,,69,929
Cinya Khan,,808,4005
Ciscero,,66736,358693
Ckwnce,,35185,129391
Clamavi De Profundis,,41253,722768
Cloudi,,18666,42659
Coffeey,,1001,2105
Conan Osíris,,16683,402121
Cool Company,,117171,1000462
Cosmo Pyke,,247156,3581104
Cozy Fox,,19,30
Crate Diggers,,48182,187721
Cruel Santino,,58329,878700
Curio Watts,,15295,123774
DAENA,,6867,27674
DJ Garlik,,67734,190081
DJ Guuga,,156224,2043144
DJ RMJ,,1065,4816
DJ RaMeMes (O DESTRUIDOR DO FUNK),,50903,1049565
DJ Scheme,,430197,9141533
DLG.,,40191,233535
DOMi & JD Beck,,171382,2894961
DOUBLECAMP,,56729,552111
DRWN.,,171536,922404
DWN2EARTH,,59783,540842
"Daniel, Me Estás Matando",,87471,1962373
DasNichts,,5480,22027
Davide Perico,,16762,45570
Davis Gestiehr,,3372,16478
Dayvi,,105955,683941
DeVon Hendryx,,100627,8188202
Deauxnuts,,91621,382906
Deixem O Pimba Em Paz,,776,13602
Dengaz,,5135,54448
Dentuna,,21,264
Denyce,,341,1501
Dice $hades,,163,698
Dimension 32,,180383,2189528
DirtyThree,,17985,38921
Dj 113,,56678,155140
DoS MoNoS,,24112,427974
Doctor Gosso & the Samplers,,9081,26566
Doechii,,877415,24088831
Domenico Laudas,,10,134
Don Fizzy,,9088,29691
Donovan's Playground,,38733,108614
Dontcry,,410901,4159463
Dr. Dundiff,,166846,740214
Dreamville,,683737,26333615
Duan Wasi,,35469,123942
Dusty Decks,,104625,514563
Dynho Alves,,68269,437007
E I S U,,104168,512248
ELEOPEDRO,,7,41
Edu Wasabi,,700,26105
El-P,,360757,8742284
Elijah Nang,,104075,1064933
Elior,,195842,1231569
EnLuv,,173662,884255
Enoki,,57443,229635
Eric Ryan,,15717,100582
Eversame,,758,9019
Ex Revenge,,3841,26963
Expresso Transatlântico,,3255,31897
Extrazen,,897,16550
Extra|ordinary,,16513,64203
Ezraz,,756,3423
FETS,,55171,558290
FRVRFRIDAY,,86246,998248
Fallen Roses,,139751,733405
Featherz,,8007,14215
Felio,,19222,53122
Felly,,190016,2435039
Fenick,,20830,57730
Fievel Is Glauque,,170469,2305728
Figub Brazlevic,,53203,275340
Filipe Melo,,636,3820
Firetype,,10856,27262
FlamClap,,4060,24409
Flavors,,115383,618671
Flee Lord,,16872,382582
Flingu,,29792,85704
Flughand,,336428,3118514
Fluidaw,,10231,32242
Fona,,56266,233413
Forestkid,,485,1014
Formal Chicken,,45615,399562
Francisco Moreira,,94,1948
Frederic Choppin´,,19094,49853
Frederico Afonso,,42,139
Future Utopia,,93254,471907
G R I Z,,47406,176490
GLABRE,,17,109
GR€Y,,5006,21157
Gallway Flex,,26182,68592
Gama WNTD,,4504,69850
Gambia Beats,,21479,51935
Ganzo,,54335,175170
Gaura,,26031,61941
Gemp,,38455,129897
Ghost Town DJs,,93137,507892
Ghostnaut,,107509,416757
Glockenwise,,5361,112023
Godfather of Harlem,,53425,299892
Good Morning,,604975,9721623
Goth Babe,,423793,7190332
